1,1350753854,
2,2700789226,
3,1600720322,
4,200729690,
5,704827,
6,704700,
7,704827,
8,704827,
9,704827,
10,704827,
11,704827,
12,704827,
13,704827,
14,704827,
15,704827,
16,704827,
17,704827,
18,704827,
19,704827,
20,704827,
21,704827,
22,704827,
23,704827,
24,704827,
25,704827,
26,704827,
27,704827,
28,704827,
29,704827,
30,704827,
31,704827,
32,704827,
33,704827,
34,704827,
35,704827,
36,704827,
37,704827,
38,704827,
39,704827,
40,704827,
41,704827,
42,704827,
43,704827,
44,704827,
45,704827,
46,704827,
47,704827,
48,704827,
49,704827,
50,704827,
51,704827,
52,704827,
53,704827,
54,704827,
55,704827,
56,704827,
57,704827,
58,704827,
59,704827,
60,704827,
61,704827,
62,704827,
63,704827,
64,704827,
65,704827,
66,704827,
67,704827,
68,704827,
69,704827,
70,704827,
71,704827,
72,704827,
73,704827,
74,704827,
75,704827,
76,704827,
77,704827,
78,704827,
79,704827,
80,704827,
81,704827,
82,704827,
83,704827,
84,704827,
85,704827,
86,704827,
87,704827,
88,704827,
89,704827,
90,704827,
91,704827,
92,704827,
93,704827,
94,704827,
95,704827,
96,704827,
97,704827,
98,704827,
99,704827,
100,704827,
101,704827,
102,704827,
103,704827,
104,704827,
105,704827,
106,704827,
107,704827,
108,704827,
109,704827,
110,704827,
111,704827,
112,704827,
113,704827,
114,704827,
115,704827,
116,704827,
117,704827,
118,704827,
119,704827,
120,704827,
121,704827,
122,704827,
123,704827,
124,704827,
125,704827,
126,704827,
127,704827,
128,704827,
129,704827,
130,704827,
131,704827,
132,704827,
133,704827,
134,704827,
135,704827,
136,704827,
137,704827,
138,704827,
139,704827,
140,704827,
141,704827,
142,704827,
143,704827,
144,704827,
145,704827,
146,704827,
147,704827,
148,704827,
149,704827,
150,704827,
151,704827,
152,704827,
153,704827,
154,704827,
155,704827,
156,704827,
157,704827,
158,704827,
159,704827,
160,704827,
161,704827,
162,704827,
163,704827,
164,704827,
165,704827,
166,704827,
167,704827,
168,704827,
169,704827,
170,704827,
171,704827,
172,704827,
173,704827,
174,704827,
175,704827,
176,704827,
177,704827,
178,704827,
179,704827,
180,704827,
181,704827,
182,704827,
183,704827,
184,704827,
185,704827,
186,704827,
187,704827,
188,704827,
189,704827,
190,704827,
191,704827,
192,704827,
193,704827,
194,704827,
195,704827,
196,704827,
197,704827,
198,704827,
199,704827,
200,704827,
201,704827,
202,704827,
203,704827,
204,704827,
205,704827,
206,704827,
207,704827,
208,704827,
209,704827,
210,704827,
211,704827,
212,704827,
213,704827,
214,704827,
215,704827,
216,704827,
217,704827,
218,704827,
219,704827,
220,704827,
221,704827,
222,704827,
223,704827,
224,704827,
225,704827,
226,704827,
227,704827,
228,704827,
229,704827,
230,704827,
231,704827,
232,704827,
233,704827,
234,704827,
235,704827,
236,704827,
237,704827,
238,704827,
239,704827,
240,704827,
241,704827,
242,704827,
243,704827,
244,704827,
245,704827,
246,704827,
247,704827,
248,704827,
249,704827,
250,704827,
251,704827,
252,704827,
253,704827,
254,704827,
255,704827,
256,704827,
257,704827,
258,704827,
259,704827,
260,704827,
261,704827,
262,704827,
263,704827,
264,704827,
265,704827,
266,704827,
267,704827,
268,704827,
269,704827,
270,704827,
271,704827,
272,704827,
273,704827,
274,704827,
275,704827,
276,704827,
277,704827,
278,704827,
279,704827,
280,704827,
281,704827,
282,704827,
283,704827,
284,704827,
285,704827,
286,704827,
287,704827,
288,704827,
289,704827,
290,704827,
291,704827,
292,704827,
293,704827,
294,704827,
295,704827,
296,704827,
297,704827,
298,704827,
299,704827,
300,704827,
301,704827,
302,704827,
303,704827,
304,704827,
305,704827,
306,704827,
307,704827,
308,704827,
309,704827,
310,704827,
311,704827,
312,704827,
313,704827,
314,704827,
315,704827,
316,704827,
317,704827,
318,704827,
319,704827,
320,704827,
321,704827,
322,704827,
323,704827,
324,704827,
325,704827,
326,704827,
327,704827,
328,704827,
329,704827,
330,704827,
331,704827,
332,704827,
333,704827,
334,704827,
335,704827,
336,704827,
337,704827,
338,704827,
339,704827,
340,704827,
341,704827,
342,704827,
343,704827,
344,704827,
345,704827,
346,704827,
347,704827,
348,704827,
349,704827,
350,704827,
351,704827,
352,704827,
353,704827,
354,704827,
355,704827,
356,704827,
357,704827,
358,704827,
359,704827,
360,704827,
361,704827,
362,704827,
363,704827,
364,704827,
365,704827,
366,704827,
367,704827,
368,704827,
369,704827,
370,704827,
371,704827,
372,704827,
373,704827,
374,704827,
375,704827,
376,704827,
377,704827,
378,704827,
