1,1050686093,
2,1900701578,
3,3850703345,
4,9000843479,
5,6401145305,
6,1551506836,
7,8651715778,
8,2401153136,
9,11650832038,
10,10700983987,
11,10653512612,
12,20451663194,
13,5401506263,
14,1300729628,
15,1600696105,
16,4650706838,
17,3750690908,
18,4300692055,
19,1500714701,
20,850729597,
21,5650702351,
22,5351009260,
23,3700701494,
24,3800879399,
25,3950851849,
26,8251001397,
27,350695126,
28,1850698274,
29,3850950795,
30,6600896735,
31,2150763933,
32,950852134,
33,1150689839,
34,1300691534,
35,5300749719,
36,2400802931,
37,6950800432,
38,250698488,
39,2350840609,
40,600684294,
41,1350717772,
42,4351015437,
43,3100694161,
44,550690761,
45,3900735007,
46,1050693220,
47,600695253,
48,3050709108,
49,2300713437,
50,2400883782,
51,7500736564,
52,2250725291,
53,700689829,
54,4050724195,
55,3200809930,
56,1050680635,
57,3600718480,
58,2550720535,
59,800684630,
60,6450773542,
61,1300697428,
62,3750705030,
63,1650703749,
64,1700713864,
65,4350705085,
66,2450698610,
67,4000818532,
68,800681301,
69,2400692029,
70,4050704392,
71,2000686041,
72,5500705845,
73,1050693076,
74,1150688609,
75,2400741823,
76,1500708126,
77,1800687841,
78,1100684086,
79,2450966727,
80,1600696860,
81,1500681610,
82,1750692303,
83,2400751553,
84,2450692635,
85,1850690385,
86,1700701347,
87,600691123,
88,1950685377,
89,4000702739,
90,750685895,
91,3050694020,
92,700685849,
93,1000684555,
94,2050687256,
95,1050688809,
96,2200802849,
97,1900683378,
98,950683306,
99,1400682045,
100,850749541,
101,5150835043,
102,1350709262,
103,3250716668,
104,2600709135,
105,1550696053,
106,2350726179,
107,2700694555,
108,8200748711,
109,3350687507,
110,3350689253,
111,1750693196,
112,2850715324,
113,5550703568,
114,1100706826,
115,2650736344,
116,2150698514,
117,1100690086,
118,3100701976,
119,4850766289,
120,1700765195,
121,2700691442,
122,10250824641,
123,1700686980,
124,800686126,
125,1250680394,
126,2700688492,
127,1700721274,
128,2000702612,
129,900688402,
130,2650710013,
131,750681703,
132,3350683360,
133,1250693202,
134,6150744302,
135,750682132,
136,1600694910,
137,5050724558,
138,3050784154,
139,1900727869,
140,4500706512,
141,1650692690,
142,700681713,
143,4350695621,
144,3900688138,
145,5100809997,
146,3200737794,
147,1450683333,
148,1350682343,
149,3100689420,
150,3200882759,
151,600679844,
152,2300694476,
153,650697334,
154,3000714693,
155,3800744446,
156,2750707947,
157,5700686764,
158,1850684614,
159,4350710302,
160,5250722027,
161,1500684972,
162,1200687653,
163,1250693623,
164,5200730833,
165,2300699021,
166,1250679972,
167,1200686583,
168,1250683144,
169,1400689312,
170,500686960,
171,1150708557,
172,6600703628,
173,1250683811,
174,3150702230,
175,2100695559,
176,1800683584,
177,2500782215,
178,1850685477,
179,1700682901,
180,2000713030,
181,1800696759,
182,7451059615,
183,3200690414,
184,500681291,
185,1950684871,
186,8250832633,
187,1000682507,
188,850695430,
189,7601450398,
190,1250681251,
191,6050979980,
192,1100695683,
193,6000702737,
194,1650711433,
195,4300763556,
196,1450697888,
197,900687437,
198,2050698084,
199,1700689352,
200,1250688609,
201,2150716266,
202,1450681499,
203,1100681089,
204,2500718288,
205,700680970,
206,4350712457,
207,2550690153,
208,1900715887,
209,600695901,
210,1850691943,
211,1250690013,
212,2400778356,
213,2150699827,
214,3850790421,
215,1600722186,
216,3800882511,
217,1450688645,
218,950682167,
219,2600699955,
220,650685859,
221,3950703540,
222,1400685657,
223,1550720345,
224,1800700846,
225,1000687114,
226,9300712530,
227,1150711523,
228,1450692313,
229,7901006540,
230,3600820658,
231,1350685957,
232,3250744119,
233,2650712596,
234,2350683403,
235,4400774082,
236,950682350,
237,9600709673,
238,2150683129,
239,2900841202,
240,2150734640,
241,1250686079,
242,4200873775,
243,4200784839,
244,800681970,
245,2650680335,
246,1850707377,
247,1150682367,
248,900700529,
249,1300690361,
250,650682641,
251,1050707807,
252,1100686807,
253,2250700324,
254,700685596,
255,1250704902,
256,2500737674,
257,1900680022,
258,2100708954,
259,700687589,
260,2300753355,
261,1050683186,
262,4250714543,
263,1400680810,
264,1950696403,
265,3350703215,
266,3050694590,
267,1750690986,
268,1350690299,
269,1150681332,
270,2600701561,
271,2200703484,
272,2150692797,
273,950707876,
274,4551025570,
275,1450694564,
276,3350683112,
277,2500695846,
278,1650704671,
279,2500698570,
280,3150805338,
281,750679355,
282,3850735071,
283,850691887,
284,1850690927,
285,850679693,
286,1901045998,
287,1750721422,
288,1300686904,
289,2100686687,
290,2100697218,
291,2500770276,
292,900687233,
293,1100681182,
294,1800719764,
295,2800726493,
296,2250689968,
297,500691328,
298,1100684858,
299,2150736990,
300,2050681850,
301,3050744838,
302,1500691065,
303,1850687121,
304,650695860,
305,3050716214,
306,6600745116,
307,4150779322,
308,4250699268,
309,1300719288,
310,1200688648,
311,7450752357,
312,1050685469,
313,1000680050,
314,9351056830,
315,2250694705,
316,1050682234,
317,1600685211,
318,1800692982,
319,2050681143,
320,3500736556,
321,2250703479,
322,2750688625,
323,1250699136,
324,2400724893,
325,9251021571,
326,3050737741,
327,800685150,
328,12400820325,
329,2250735293,
330,900702132,
331,1800705329,
332,1400703689,
333,1950685260,
334,850681027,
335,1700687551,
336,3350719844,
337,2650697400,
338,2150692362,
339,5500717838,
340,3350725439,
341,1700683143,
342,750689471,
343,10000905418,
344,1550688605,
345,700692460,
346,1650699433,
347,1800692981,
348,1000700151,
349,2950686654,
350,2050693641,
351,1300702616,
352,1100684946,
353,4500694544,
354,500681450,
355,1750694513,
356,2400692737,
357,650681434,
358,3000704588,
359,1850706196,
360,1150683328,
361,900699985,
362,1600699450,
363,1850692485,
364,2500706051,
365,900682266,
366,1700736993,
367,600691513,
368,2600699223,
369,750679559,
370,1100686022,
371,2200774070,
372,1550767028,
373,2000690925,
374,1450688423,
375,700682421,
376,1200706063,
377,3400687632,
378,1100688069,
379,2450737278,
380,900687309,
381,2050691554,
382,1450716852,
383,1800698124,
384,1450695127,
385,2050685924,
386,2950692034,
387,9150697264,
388,8802070239,
389,1500693932,
390,1450695940,
391,1550689039,
392,1200806552,
393,950696700,
394,1550701894,
395,750711242,
396,3150723949,
397,1600699151,
398,7000807170,
399,1350707716,
400,1350684519,
401,1550683907,
402,500690252,
403,2400703170,
404,2300728828,
405,2000711013,
406,900686123,
407,2800827466,
408,3850775673,
409,8150968433,
410,900680756,
411,5700819397,
412,4150765221,
413,1300746586,
414,4400717455,
415,1300681875,
416,3000690470,
417,800682446,
418,2050741210,
419,1500694769,
420,1600685821,
421,2250716468,
422,2150698781,
423,3550712330,
424,600688152,
425,3550714164,
426,2200744605,
427,1350682164,
428,800687512,
429,2000698576,
430,2500703919,
431,2150696531,
432,1400694584,
433,950686984,
434,2550682651,
435,1650686617,
436,6100743892,
437,1700741577,
438,1150680431,
439,2150738616,
440,5000732345,
441,2500694945,
442,2750682527,
443,1400748012,
444,1500693428,
445,2750762883,
446,1800704318,
447,1550689835,
448,4450830985,
449,850689004,
450,1450684421,
451,1450686243,
452,800682358,
453,3550783277,
454,2850735814,
455,900684748,
456,3350703835,
457,2700712705,
458,2350690156,
459,1500693576,
460,4900705243,
461,12950844648,
462,1300690109,
463,2650703821,
464,3300728012,
465,2950693638,
466,3600759260,
467,3150824837,
468,2400696033,
469,1450683134,
470,1250698633,
471,1450696150,
472,2350693382,
473,7951140106,
474,3450720526,
475,9000721307,
476,1550690743,
477,5950792942,
478,1400682222,
479,1250785245,
480,2400739950,
481,2000687827,
482,1600681524,
483,2300715446,
484,650685819,
485,2150706092,
486,9951099117,
487,1700731586,
488,4204442495,
489,1600967519,
490,1400694790,
491,1250697450,
492,1700706689,
493,3500732843,
494,950690099,
495,2550693505,
496,2000686334,
497,1650685142,
498,950684670,
499,2700711532,
500,3800752958,
501,1000681447,
502,1850690104,
503,850687258,
504,950681147,
505,2650694175,
506,850693970,
507,6400735859,
508,3050702162,
509,1950722605,
510,1250683062,
511,1300690353,
512,1050685890,
513,1800687488,
514,2800698062,
515,1000691131,
516,1050686562,
517,3400726207,
518,3750722440,
519,6500781982,
520,1900695127,
521,2100691345,
522,8851578320,
523,1450682234,
524,2500689710,
525,4900794508,
526,6201163980,
527,1750690294,
528,7800745378,
529,1850691549,
530,1650689725,
531,1700685118,
532,2750793760,
533,1350682136,
534,1150686870,
535,5100721872,
536,1400687433,
537,1900692460,
538,1200704585,
539,2450694290,
540,1500684186,
541,1500697643,
542,4800935148,
543,13401246078,
544,1500686813,
545,1600688449,
546,950679853,
547,5800696596,
548,2700687098,
549,1700685450,
550,5501371195,
551,2250684409,
552,1500757741,
553,1000688725,
554,3050739013,
555,2800684914,
556,2200687678,
557,17400737819,
558,3700724534,
559,1750695049,
560,1600694633,
561,1550696958,
562,3000690046,
563,2300684648,
564,2150690653,
565,650680189,
566,2600688976,
567,500684589,
568,600686483,
569,2750695810,
570,1050717393,
571,1050681974,
572,2100735485,
573,3000706237,
574,2100684241,
575,1600682704,
576,1300697001,
577,1600685548,
578,2050695950,
579,5100763660,
580,2901405569,
581,1750694195,
582,600684241,
583,3950731295,
584,2150772138,
585,950681657,
586,3200762826,
587,1950695493,
588,2000695484,
589,1000688709,
590,3250707614,
591,4750744356,
592,2050686836,
593,600692394,
594,1150691161,
595,10300762987,
596,2750705349,
597,2100699534,
598,1400689299,
599,1500687819,
600,1300687428,
601,1800690302,
602,7250898702,
603,5600707760,
604,27901260779,
605,2350685449,
606,4000738814,
607,700697057,
608,1050682696,
609,1900694206,
610,6351288307,
611,9551284621,
612,950682582,
613,1900703801,
614,1550728290,
615,5201154640,
616,550685598,
617,7800789286,
618,1950683073,
619,3500732770,
620,4500792153,
621,600702198,
622,4500731137,
623,900714797,
624,1050683574,
625,1850688934,
626,2500714688,
627,2000725343,
628,1500682414,
629,1200680430,
630,8550708853,
631,1750703781,
632,700697566,
633,1000703393,
634,750686488,
635,1900766955,
636,1500693504,
